frame 1472
7;2;-0.0571
7;2;-0.0551
7;2;-0.0564
7;2;-0.0550
7;2;-0.0389
7;2;0.0092
7;2;0.1625
6;2;0.3066
6;3;0.3951
6;3;0.4373
6;3;0.4504
6;3;0.4775
6;3;0.4380
6;3;0.3911
7;3;0.3099
7;4;0.0607
7;4;-0.0092
7;3;-0.0087
7;3;-0.0145
7;3;-0.0071
7;4;-0.0121
7;4;0.0016
7;4;0.1319
6;4;0.2535
6;4;0.3528
6;4;0.4375
6;4;0.4703
6;4;0.4909
6;4;0.4979
6;4;0.4594
6;4;0.4300
6;4;0.3674
6;4;0.2518
7;4;0.0278
7;4;-0.0349
7;4;-0.0382
7;4;-0.0313
7;4;-0.0304
7;4;-0.0086
7;5;0.0452
6;5;0.1181
6;5;0.2090
6;5;0.2791
6;5;0.3176
6;5;0.3680
6;5;0.3729
6;5;0.3604
6;5;0.3377
6;5;0.2670
7;5;0.1447
7;5;-0.0731
7;5;-0.0880
7;5;-0.0993
7;5;-0.0895
7;5;-0.0843
7;5;-0.0627
7;5;0.0357
6;5;0.1462
6;5;0.2346
6;6;0.2891
6;6;0.3190
6;6;0.3593
6;6;0.3594
6;6;0.3448
6;6;0.3358
6;6;0.2601
6;7;0.1680
7;7;-0.0233
7;7;-0.0134
7;7;-0.0080
7;7;-0.0115
7;7;-0.0103
7;7;-0.0161
7;7;-0.0006
6;7;0.0941
6;7;0.1846
6;7;0.2544
6;7;0.3266
6;7;0.3444
5;8;0.3372
6;8;0.2948
6;8;0.2261
6;8;0.1154
6;8;-0.0272
6;8;-0.0380
6;8;-0.0455
6;8;-0.0438
6;8;-0.0371
6;8;-0.0307
6;8;0.0139
6;9;0.0690
6;9;0.1633
5;9;0.2073
5;9;0.2426
5;9;0.2604
5;9;0.2548
5;9;0.2455
5;9;0.1954
5;9;0.1243
6;10;-0.0100
6;10;-0.0285
6;9;-0.0436
6;9;-0.0474
6;9;-0.0396
6;9;-0.0293
6;10;-0.0134
6;10;0.0074
6;10;0.0884
5;10;0.1701
6;10;0.2238
5;10;0.2579
5;10;0.2730
5;10;0.2758
5;10;0.2590
5;10;0.2112
6;10;0.1126
6;11;-0.0150
6;11;-0.0123
6;10;-0.0150
6;11;-0.0099
6;11;-0.0119
6;11;-0.0083
6;11;-0.0114
6;11;0.0110
6;11;0.0714
6;11;0.1765
5;11;0.2289
5;11;0.2670
5;11;0.2951
5;11;0.2805
5;11;0.2642
5;11;0.2053
5;12;0.0818
6;12;-0.0627
6;12;-0.0576
6;12;-0.0587
6;12;-0.0638
6;12;-0.0582
6;12;-0.0617
6;12;-0.0561
6;12;-0.0043
5;12;0.0855
5;12;0.1898
5;12;0.2540
5;12;0.2880
5;12;0.3038
5;12;0.2716
5;12;0.1915
5;12;0.0875
5;12;-0.0434
5;12;-0.0517
5;12;-0.0448
5;12;-0.0522
5;12;-0.0486
5;12;-0.0365
5;12;-0.0414
5;12;-0.0002
5;12;0.1880
4;11;0.3189
4;11;0.3749
4;11;0.4152
4;11;0.4320
4;11;0.3931
4;11;0.3397
4;12;0.2142
4;12;0.0370
4;12;-0.0987
4;12;-0.1065
4;12;-0.1130
4;12;-0.1108
4;12;-0.1014
4;12;-0.0988
4;12;-0.0081
3;12;0.1264
3;11;0.2391
3;11;0.3409
3;11;0.4088
3;11;0.4506
3;11;0.4765
3;11;0.4669
3;11;0.4168
3;11;0.3190
3;12;0.1246
3;12;-0.1138
3;12;-0.1308
3;12;-0.1375
3;12;-0.1380
3;12;-0.1249
3;12;-0.1128
3;12;-0.0167
3;12;0.1257
3;11;0.2397
3;11;0.3286
3;11;0.4008
2;11;0.4425
2;11;0.4349
2;11;0.3956
2;11;0.2841
2;11;0.1402
2;12;-0.0737
2;12;-0.0819
2;12;-0.0891
2;12;-0.0864
2;12;-0.0804
2;12;-0.0844
2;12;-0.0231
2;11;0.1297
2;11;0.2615
2;11;0.3779
2;11;0.4363
2;11;0.4678
2;11;0.4943
2;11;0.4529
1;11;0.3712
1;11;0.2217
1;11;0.0306
1;12;-0.0398
1;12;-0.0389
1;12;-0.0417
1;12;-0.0399
1;12;-0.0334
1;11;0.0107
1;11;0.1082
2;11;0.2722
2;10;0.3510
2;10;0.4089
2;10;0.4520
2;10;0.4585
2;10;0.4168
2;10;0.3500
2;10;0.2288
2;10;0.0847
2;10;-0.0303
2;10;-0.0267
2;10;-0.0316
2;10;-0.0302
2;10;-0.0238
2;10;-0.0153
2;10;0.0754
2;10;0.1906
2;10;0.2507
2;9;0.2974
2;9;0.3121
2;10;0.2849
2;10;0.2381
2;10;0.1507
2;10;0.0350
2;10;-0.0393
2;10;-0.0344
2;10;-0.0411
2;10;-0.0338
2;10;-0.0342
2;10;-0.0320
2;10;0.0060
3;10;0.0870
3;9;0.1543
3;9;0.1909
3;9;0.2077
3;9;0.2061
4;9;0.1763
4;9;0.0979
4;10;-0.0049
3;10;-0.0326
3;10;-0.0317
3;10;-0.0320
3;10;-0.0386
3;10;-0.0345
3;10;-0.0310
4;10;-0.0240
4;10;0.0386
4;10;0.1276
4;10;0.1907
4;10;0.2266
4;10;0.2438
4;10;0.2340
4;10;0.1915
4;10;0.1242
4;10;0.0341
5;10;-0.0388
5;10;-0.0381
4;10;-0.0399
5;10;-0.0419
5;10;-0.0375
5;10;-0.0313
5;10;0.0122
5;10;0.0980
5;10;0.1773
5;10;0.2150
5;9;0.2485
5;9;0.2560
5;10;0.2302
5;10;0.1827
5;10;0.0973
6;10;-0.0376
6;10;-0.0438
6;10;-0.0363
6;10;-0.0400
6;10;-0.0439
6;10;-0.0276
6;10;-0.0051
6;10;0.0881
6;10;0.2413
6;10;0.3432
6;10;0.3914
6;9;0.4408
6;10;0.4252
6;10;0.3448
6;10;0.2394
6;10;0.0693
7;10;-0.0245
7;10;-0.0108
7;10;-0.0215
7;10;-0.0231
7;10;-0.0097
6;10;0.0436
6;9;0.1420
6;9;0.2645
6;9;0.3443
5;9;0.3836
5;9;0.3815
6;9;0.3485
6;9;0.2694
6;9;0.1607
6;9;0.0477
6;9;-0.0284
6;9;-0.0269
6;9;-0.0151
6;9;-0.0229
6;9;-0.0247
6;9;0.0318
6;8;0.1267
6;8;0.2244
6;8;0.3098
5;8;0.3461
5;8;0.3419
5;8;0.3285
5;8;0.2611
6;8;0.1698
6;8;0.0434
6;8;-0.0390
6;8;-0.0394
6;8;-0.0461
6;8;-0.0411
6;8;-0.0334
6;8;0.0172
6;8;0.1221
5;8;0.1872
5;8;0.2546
5;8;0.2802
5;8;0.2932
5;8;0.2833
5;8;0.2379
5;8;0.1668
5;8;0.0805
5;8;-0.0352
5;8;-0.0555
5;8;-0.0513
5;8;-0.0580
5;8;-0.0554
5;8;-0.0475
5;8;-0.0155
5;8;0.0730
5;8;0.1641
4;8;0.2238
4;8;0.2734
4;8;0.2906
4;8;0.2840
4;8;0.2585
4;8;0.2034
5;8;0.1226
5;8;0.0128
5;8;-0.0701
5;8;-0.0755
5;8;-0.0761
5;8;-0.0718
5;8;-0.0664
4;8;-0.0209
4;8;0.0278
4;8;0.1126
4;8;0.1985
4;8;0.2588
4;8;0.2930
4;8;0.3079
4;8;0.2838
4;8;0.2266
4;8;0.1462
4;8;0.0239
4;8;-0.1138
4;8;-0.1169
4;8;-0.1215
4;8;-0.1172
4;8;-0.1105
4;8;-0.0719
3;8;-0.0246
3;8;0.0791
3;8;0.1732
3;8;0.2492
3;8;0.2827
3;8;0.2869
3;8;0.2557
3;8;0.1778
3;8;0.0812
3;8;-0.0640
3;8;-0.1259
3;8;-0.1232
3;8;-0.1166
3;8;-0.1168
3;8;-0.1028
3;8;-0.0396
3;8;0.0693
3;8;0.2065
2;8;0.2955
2;8;0.3526
3;8;0.3982
2;8;0.3912
2;8;0.3547
2;8;0.2932
2;8;0.1783
2;8;0.0491
2;8;-0.0750
2;8;-0.0803
2;8;-0.0776
2;8;-0.0773
2;8;-0.0727
2;8;-0.0340
2;8;0.0679
2;8;0.1578
2;8;0.2317
2;8;0.2846
2;8;0.2841
2;8;0.2617
2;8;0.1997
1;8;0.1123
1;8;-0.0186
1;8;-0.0289
1;8;-0.0224
1;8;-0.0297
1;8;-0.0283
1;8;0.0024
1;8;0.1166
1;7;0.2213
2;7;0.2747
2;7;0.3287
2;7;0.3261
2;7;0.3046
2;7;0.2594
2;7;0.1685
1;7;0.0504
1;7;-0.0150
1;7;-0.0168
1;7;-0.0230
1;7;-0.0119
2;7;0.0054
2;7;0.0565
2;7;0.1531
2;7;0.2097
2;7;0.2663
2;7;0.2924
2;7;0.2741
2;6;0.2233
2;6;0.1516
2;6;0.0637
2;7;-0.0463
2;7;-0.0453
2;7;-0.0504
2;7;-0.0499
2;7;-0.0472
2;7;-0.0333
2;6;0.0184
2;6;0.0931
2;6;0.1549
2;6;0.1763
2;6;0.1638
2;6;0.1118
2;6;0.0252
2;7;-0.0543
2;7;-0.0584
2;6;-0.0583
2;7;-0.0542
2;7;-0.0535
3;6;-0.0215
3;6;0.0078
3;6;0.0958
3;6;0.1563
3;6;0.1723
3;6;0.1824
3;6;0.1354
3;6;0.0667
3;7;-0.0334
3;6;-0.0809
3;6;-0.0858
3;6;-0.0860
3;6;-0.0792
3;7;-0.0589
3;7;-0.0124
3;7;0.0823
3;7;0.1544
3;7;0.1912
3;7;0.2081
3;7;0.1762
3;7;0.1058
3;7;0.0133
3;7;-0.0840
3;7;-0.0854
3;7;-0.0784
3;7;-0.0849
3;7;-0.0757
4;7;-0.0445
4;7;0.0297
4;7;0.1234
4;7;0.1995
4;7;0.2358
4;7;0.2420
4;7;0.2249
4;7;0.1666
4;7;0.0761
4;7;-0.0165
4;7;-0.0537
5;7;-0.0511
5;7;-0.0498
4;7;-0.0468
5;7;-0.0431
5;7;-0.0096
5;7;0.0604
5;7;0.1293
5;7;0.1644
5;7;0.1692
5;7;0.1212
5;7;0.0507
5;7;-0.0439
5;7;-0.0566
5;7;-0.0555
5;7;-0.0544
5;7;-0.0469
5;7;-0.0013
5;7;0.0569
5;7;0.1326
5;7;0.1991
5;7;0.2267
5;7;0.2325
5;7;0.2015
5;7;0.1406
6;7;0.0527
6;7;-0.0126
6;7;-0.0167
6;7;-0.0055
6;7;-0.0133
6;7;-0.0035
6;6;0.0628
6;6;0.1652
5;6;0.2490
5;6;0.3024
5;6;0.3188
5;6;0.2977
6;6;0.2355
6;6;0.1356
6;6;-0.0009
6;6;-0.0346
6;6;-0.0312
6;6;-0.0331
6;6;-0.0325
6;6;-0.0060
6;5;0.0899
6;5;0.1683
5;6;0.2320
5;5;0.2420
5;6;0.2048
5;6;0.1287
6;6;0.0116
5;6;-0.0130
6;6;-0.0085
5;6;-0.0117
5;6;-0.0151
5;6;0.0099
5;6;0.0740
5;6;0.1661
5;6;0.2241
5;6;0.2443
5;6;0.2081
5;6;0.1231
5;6;0.0111
5;6;-0.0653
5;6;-0.0673
5;6;-0.0746
5;6;-0.0704
5;6;-0.0531
5;6;0.0117
5;6;0.1300
4;6;0.1911
4;6;0.2200
4;6;0.1886
4;6;0.1112
4;6;0.0050
4;6;-0.1105
4;6;-0.1152
4;6;-0.1097
4;6;-0.1053
4;6;-0.0580
4;6;0.0596
3;6;0.1295
3;6;0.1528
3;6;0.1322
3;6;0.0568
3;6;-0.0463
3;6;-0.1164
3;6;-0.1157
3;6;-0.1165
3;6;-0.1020
3;6;-0.0045
2;6;0.0919
2;6;0.1182
2;6;0.1052
2;6;0.0366
2;6;-0.0528
2;6;-0.0640
2;6;-0.0693
2;6;-0.0610
2;6;-0.0519
2;6;0.0292
2;6;0.1183
2;6;0.1565
2;6;0.1533
2;6;0.0942
2;6;-0.0099
2;6;-0.0499
2;6;-0.0438
2;6;-0.0526
2;6;-0.0436
2;6;0.0103
2;6;0.1104
2;6;0.1580
2;6;0.1511
2;6;0.0844
2;6;-0.0259
2;6;-0.0386
2;6;-0.0400
2;6;-0.0353
2;6;-0.0268
2;5;0.0591
2;5;0.1510
2;5;0.1964
2;5;0.1903
2;5;0.1198
2;5;-0.0107
2;5;-0.0652
2;5;-0.0711
2;5;-0.0701
2;5;-0.0626
2;5;-0.0454
2;5;0.0315
2;5;0.1257
2;4;0.1606
2;4;0.1202
2;4;0.0398
3;4;-0.0709
3;4;-0.0749
3;4;-0.0820
3;4;-0.0826
3;5;-0.0827
3;5;-0.0473
3;4;0.0200
3;4;0.0521
3;4;0.0266
4;5;-0.0495
4;5;-0.0647
4;4;-0.0674
4;4;-0.0712
4;5;-0.0752
4;5;-0.0320
4;5;0.0857
4;5;0.1899
4;4;0.2430
4;5;0.1986
4;5;0.1125
4;5;-0.0203
4;5;-0.1061
4;5;-0.1044
4;5;-0.1043
4;5;-0.0897
4;5;-0.0260
4;5;0.0720
4;5;0.1593
4;5;0.1926
4;5;0.1697
4;5;0.1035
5;6;-0.0004
5;6;-0.0555
5;6;-0.0591
5;6;-0.0573
5;6;-0.0018
5;6;0.0822
5;5;0.1368
5;5;0.1359
5;6;0.0808
5;6;-0.0111
5;6;-0.0287
5;6;-0.0343
5;6;-0.0242
6;6;0.0248
6;5;0.0830
6;5;0.1568
6;5;0.1707
6;5;0.1476
6;6;0.0638
7;5;-0.0352
7;5;-0.0325
7;5;-0.0198
6;5;0.0261
6;5;0.1124
6;5;0.1665
6;5;0.1681
7;5;0.0714
7;5;-0.0635
7;5;-0.0693
7;5;-0.0592
7;5;-0.0571
7;5;-0.0451
7;5;-0.0338
7;5;-0.0387
7;5;-0.0303
7;5;-0.0069
6;4;0.0654
6;4;0.1539
6;4;0.1853
6;4;0.2258
6;4;0.1758
7;4;-0.0143
7;4;-0.0351
7;4;-0.0376
7;4;-0.0345
6;4;0.0280
6;4;0.1027
6;3;0.1486
6;3;0.1667
5;4;0.1273
5;4;0.0345
5;4;-0.0354
5;4;-0.0361
5;4;-0.0407
5;4;-0.0552
5;4;0.0288
5;3;0.0875
4;3;0.1025
4;4;0.0369
4;4;-0.0730
4;4;-0.0857
4;4;-0.0927
4;4;-0.0876
4;3;-0.0360
3;3;0.0366
3;3;0.0640
3;3;0.0383
3;3;-0.0364
3;3;-0.0883
3;3;-0.0954
3;3;-0.0964
3;3;-0.0206
3;3;0.0319
3;3;0.0568
3;3;0.0579
2;3;0.0303
2;3;0.0059
2;3;-0.0336
2;3;-0.0524
2;4;-0.0601
2;4;-0.0585
2;4;-0.0529
2;3;0.0049
2;3;0.0970
2;3;0.1726
2;3;0.1693
2;3;0.1049
2;3;0.0121
2;3;-0.0533
2;3;-0.0532
2;3;-0.0489
2;3;-0.0368
2;3;0.1182
2;2;0.2174
2;2;0.2748
2;2;0.2611
2;2;0.1511
2;2;-0.0102
2;2;-0.0350
2;2;-0.0389
2;2;-0.0394
2;2;-0.0363
2;2;0.0030
2;2;0.1794
2;2;0.2875
2;2;0.3048
2;2;0.2299
2;2;0.0659
2;2;-0.0605
2;2;-0.0565
2;2;-0.0636
3;2;-0.0674
3;2;-0.0913
3;2;0.0049
4;2;0.1077
4;2;0.1791
4;2;0.1452
3;2;0.0202
4;2;-0.1216
4;2;-0.1247
4;2;-0.1285
4;2;-0.1199
4;2;-0.0759
4;2;0.0357
5;2;0.1419
5;2;0.1995
5;2;0.1390
5;2;0.0643
5;3;-0.0529
5;3;-0.0578
5;3;-0.0506
5;3;-0.0363
5;3;0.0287
6;2;0.1052
6;3;0.0895
6;3;0.0152
6;3;-0.0132
6;3;-0.0120
6;3;0.0002
6;3;-0.0062
7;3;-0.0289
7;3;-0.0424
7;3;-0.0413
6;3;0.0029
6;3;0.1561
6;3;0.3030
6;2;0.4309
6;2;0.4449
7;2;0.3734
7;3;0.1575
7;3;-0.0223
7;3;-0.0214
7;3;0.0048
7;3;0.1888
7;3;0.4063
7;3;0.5450
7;2;0.6271
7;3;0.5953
7;3;0.5192
7;3;0.4319
7;3;0.3861
7;3;0.4077
7;3;0.4925
7;3;0.5855
7;3;0.6947
6;3;0.7213
7;2;0.7332
7;2;0.7192
7;3;0.6230
7;3;0.5126
7;3;0.3959
7;2;0.3474
7;2;0.3635
7;2;0.3870
7;2;0.4390
7;2;0.4115
7;2;0.2604
7;2;0.0744
7;2;-0.0264
7;2;-0.0361
7;2;-0.0289
7;2;-0.0170
6;2;0.1826
6;2;0.3208
6;2;0.4282
6;2;0.3879
6;2;0.2542
7;2;0.0499
7;1;-0.0040
7;1;-0.0174
7;1;-0.0090
6;1;0.0666
6;1;0.1837
6;1;0.2503
6;1;0.2246
6;1;0.1171
6;1;-0.0237
6;1;-0.0298
6;1;-0.0272
6;1;-0.0251
6;1;-0.0159
6;1;0.0485
6;1;0.0872
6;0;0.0402
6;0;-0.0177
6;0;-0.0239
6;0;-0.0221
6;0;-0.0258
6;0;-0.0216
6;0;-0.0275
6;0;-0.0266
6;0;-0.0113
5;1;0.1772
5;1;0.3085
5;1;0.3800
5;1;0.3464
5;0;0.1412
5;0;-0.0181
5;0;-0.0203
5;0;-0.0208
5;0;-0.0077
5;0;0.1569
5;1;0.2817
5;1;0.3646
4;1;0.3654
4;1;0.2105
4;0;0.0031
4;1;-0.0189
4;1;-0.0194
4;0;-0.0076
4;0;0.1141
4;1;0.2491
4;1;0.2918
3;0;0.1903
3;0;0.0259
3;1;-0.0221
3;1;-0.0292
3;1;-0.0262
3;1;-0.0112
3;1;0.0651
3;1;0.1318
3;1;0.1254
3;1;0.0181
3;1;-0.0312
3;1;-0.0296
3;1;-0.0272
3;1;-0.0267
3;1;0.0842
3;1;0.1816
3;1;0.2199
2;1;0.1349
2;1;-0.0264
2;1;-0.0384
2;1;-0.0378
2;1;-0.0386
2;1;0.0305
2;1;0.1257
2;1;0.1914
2;1;0.2009
2;1;0.1044
1;1;0.0042
1;1;-0.0103
1;1;-0.0095
1;2;-0.0004
1;2;0.0117
1;2;0.0758
2;2;0.0947
2;2;0.0775
2;2;0.0399
2;2;-0.0298
2;2;-0.0495
2;2;-0.0466
2;2;-0.0515
2;2;-0.0447
2;2;-0.0438
2;2;-0.0407
0;12;-0.0222
0;12;-0.0192
0;12;-0.0234
0;12;-0.0222
0;12;0.0121
0;12;0.0045
0;12;-0.0541
0;12;-0.0658
3;2;-0.0738
3;2;-0.0764
3;2;-0.0771
3;2;-0.0751
3;2;-0.0806
3;2;-0.0746
3;2;-0.0748
3;2;-0.0736
3;2;-0.0645
3;2;-0.0697
3;3;-0.0740
3;3;-0.0681
3;3;-0.0748
3;3;-0.0699
3;3;-0.0674
3;3;-0.0778
3;3;-0.0873
3;3;-0.0422
2;11;0.0663
2;11;0.1825
3;3;0.2330
3;3;0.1575
3;3;-0.0044
3;3;-0.0911
3;3;-0.0911
3;3;-0.0914
3;3;-0.0880
3;3;-0.0972
3;3;-0.0710
4;3;-0.0676
4;3;0.0180
4;3;0.1410
4;3;0.2113
4;3;0.2041
4;4;0.1198
4;4;-0.0152
4;4;-0.0858
4;4;-0.0866
4;4;-0.0870
4;4;-0.0858
4;4;-0.0618
5;4;-0.0206
5;4;0.0239
4;10;0.0833
4;10;0.0574
4;10;-0.0121
5;5;-0.0739
5;5;-0.0697
5;5;-0.0753
5;5;-0.0649
5;5;-0.0324
5;5;0.0363
4;10;0.1075
4;10;0.1039
5;6;0.0614
5;6;-0.0392
5;6;-0.0532
5;6;-0.0605
5;6;-0.0539
4;6;-0.0490
4;7;-0.0303
4;7;-0.0225
4;7;-0.0206
4;7;-0.0288
4;7;-0.0646
4;7;-0.0823
4;7;-0.0709
3;7;-0.0737
3;7;-0.0676
3;8;-0.0690
3;8;-0.0018
3;8;0.0756
3;8;0.1104
3;8;0.1325
3;8;0.1048
3;8;0.0552
3;8;-0.0294
3;8;-0.0988
3;8;-0.0953
3;8;-0.0822
3;8;-0.0164
3;8;0.0654
3;8;0.1354
3;9;0.1688
3;9;0.1815
3;9;0.1599
3;9;0.1079
3;9;0.0119
3;9;-0.0198
3;9;-0.0107
3;9;0.0064
3;10;0.0521
3;10;0.1069
3;10;0.1522
4;10;0.1551
4;10;0.1020
4;10;0.0207
4;10;0.0089
4;12;0.0048
4;11;0.0030
4;11;-0.0020
4;11;0.0360
4;11;0.0745
4;11;0.0959
5;11;0.0863
5;11;0.0052
5;11;-0.0400
5;11;-0.0389
4;12;-0.0457
5;12;-0.0421
5;12;0.0040
5;12;0.1564
5;12;0.2796
5;12;0.3693
5;12;0.3362
5;12;0.2033
5;12;-0.0273
5;12;-0.0430
5;12;-0.0217
5;12;-0.0214
5;12;0.0458
5;12;0.1953
5;12;0.3534
5;12;0.5402
5;12;0.6737
5;12;0.7478
5;12;0.7794
5;12;0.7368
5;12;0.6848
5;12;0.5500
5;12;0.5010
5;12;0.4769
4;12;0.4789
5;12;0.5177
5;12;0.5163
5;12;0.6632
5;12;0.7722
5;12;0.8155
3;10;0.8673
3;9;0.8569
3;9;0.8787
3;9;0.8851
3;9;0.8909
3;9;0.8969
3;9;0.8824
3;9;0.8890
3;9;0.8810
2;8;0.8863
3;9;0.8932
3;9;0.8785
3;9;0.8771
3;9;0.8638
3;11;0.8671
3;10;0.8597
3;11;0.8507
3;11;0.8626
3;11;0.8503
3;11;0.8434
3;11;0.8141
4;12;0.7555
4;12;0.6341
4;12;0.4072
4;12;0.2144
3;12;0.0671
3;12;0.0371
3;12;-0.0210
3;12;-0.0533
3;12;-0.0884
3;12;-0.1065
4;12;-0.0809
4;11;-0.0262
4;10;-0.0231
4;10;-0.0479
4;9;-0.0810
4;8;-0.0902
4;8;-0.1073
4;7;-0.0952
4;6;-0.0793
4;6;-0.0975
4;5;-0.1040
4;4;-0.0899
4;4;-0.0862
4;3;-0.1198
4;3;-0.1126
4;2;-0.1025
4;2;-0.1077
3;2;-0.1171
3;2;-0.1065
3;2;-0.0670
2;2;-0.0820
2;2;-0.0635
1;2;-0.0106
1;2;-0.0252
1;3;-0.0159
0;3;-0.0723
0;3;-0.0930
0;3;-0.0432
0;4;-0.0818
0;4;-0.0970
0;4;-0.0482
0;5;-0.0891
0;5;-0.0819
0;6;-0.0839
0;6;-0.0762
0;7;-0.0724
0;7;-0.0881
1;8;-0.0355
1;8;-0.0455
1;8;-0.0298
2;9;-0.0414
2;9;-0.0713
3;9;-0.1036
4;9;-0.0878
4;8;-0.0964
5;8;-0.0635
5;8;-0.0454
5;7;-0.0121
6;7;-0.0122
6;6;-0.0086
6;6;-0.0353
6;6;-0.0228
6;5;-0.0266
6;5;-0.0208
5;5;-0.0057
5;4;-0.0566
5;4;-0.0790
4;4;-0.1126
3;4;-0.0840
2;6;-0.0724
2;7;-0.0561
1;9;-0.0623
1;11;0.0435
1;12;0.4728
2;10;0.7901
3;9;0.8595
3;9;0.8834
3;9;0.8914
3;9;0.8964
3;9;0.8945
3;9;0.8980
3;9;0.9047
