frame 4573
2;3;0.8905
2;11;0.8890
3;11;0.8738
2;3;0.8322
2;3;0.7797
2;3;0.7440
2;3;0.6708
2;3;0.6521
2;3;0.6177
2;3;0.5451
3;3;0.4689
3;3;0.3462
4;2;0.2315
4;2;0.0784
4;2;-0.0563
4;2;-0.0620
4;2;-0.0578
4;1;-0.0482
4;1;-0.0541
4;1;-0.0609
4;1;-0.0685
4;1;-0.0776
4;1;-0.0734
4;1;-0.0632
4;1;-0.0609
4;1;-0.0550
4;1;-0.0557
4;1;-0.0522
4;1;-0.0406
4;1;-0.0347
4;1;-0.0162
4;0;-0.0115
4;0;-0.0036
4;0;0.0008
4;0;0.0077
4;0;0.0359
4;0;0.1982
2;0;0.4189
2;1;0.6171
2;7;0.6743
7;10;0.6835
7;10;0.6878
7;10;0.6505
7;10;0.6061
7;10;0.5819
7;10;0.5367
1;7;0.4871
0;9;0.3624
0;9;0.3013
0;9;0.2894
0;9;0.3179
0;9;0.3150
0;9;0.3223
0;8;0.3148
0;8;0.2908
0;8;0.2632
0;8;0.2098
0;12;0.1704
0;8;0.1771
7;10;0.1091
7;10;0.0627
7;10;0.0239
7;10;0.0049
7;10;-0.0137
7;10;-0.0040
7;10;-0.0311
7;10;-0.0339
7;10;-0.0280
6;9;-0.0298
6;10;-0.0372
6;9;-0.0482
6;9;-0.0554
6;9;-0.0343
6;9;-0.0057
5;8;-0.0076
5;8;-0.0245
5;8;-0.0391
5;8;-0.0502
5;8;-0.0519
5;8;-0.0530
5;6;-0.0571
5;6;-0.0756
5;6;-0.0825
4;6;-0.0936
4;6;-0.1166
4;6;-0.1128
4;6;-0.1031
4;6;-0.0873
4;6;-0.0714
4;6;-0.0590
3;6;-0.0513
3;6;-0.0508
3;6;-0.0427
3;6;-0.0385
3;6;-0.0314
3;6;-0.0211
3;6;-0.0117
1;7;-0.0131
0;7;-0.0281
0;7;-0.0410
0;7;-0.0522
0;6;-0.0202
0;6;0.0190
0;6;0.0303
0;5;0.0095
0;5;0.0021
0;5;0.0070
0;5;0.0112
0;5;0.0353
0;5;0.0657
0;5;0.0726
0;5;0.0825
0;5;0.0831
0;5;0.0843
0;6;0.0726
0;6;0.0763
0;6;0.0704
0;6;0.0558
0;6;0.0382
0;6;-0.0011
0;6;-0.0205
0;6;-0.0348
0;6;-0.0436
0;6;-0.0341
0;6;-0.0259
0;6;-0.0209
0;6;-0.0129
0;6;-0.0055
0;6;-0.0022
1;7;-0.0049
1;7;0.0005
3;5;-0.0090
4;6;-0.0052
3;5;-0.0080
0;6;-0.0095
4;5;-0.0133
4;5;-0.0343
4;5;-0.0449
4;5;-0.0499
4;5;-0.0466
4;4;-0.0476
4;4;-0.0579
4;3;-0.0503
3;3;-0.0307
1;5;-0.0080
1;5;-0.0127
0;5;-0.0191
0;5;-0.0267
0;5;-0.0267
0;5;-0.0225
0;4;-0.0346
0;4;-0.0333
0;4;-0.0350
0;4;-0.0355
0;4;-0.0284
0;3;-0.0219
0;3;-0.0162
0;3;0.0056
0;2;0.0470
0;2;0.1027
0;2;0.1881
4;6;0.1821
4;6;0.1546
6;4;-0.0055
6;4;-0.0051
6;4;-0.0034
6;5;-0.0049
6;5;-0.0145
6;5;-0.0166
6;5;-0.0237
6;5;-0.0139
6;6;-0.0264
6;6;-0.0242
6;7;-0.0187
6;7;-0.0172
6;8;-0.0162
5;8;-0.0197
5;8;-0.0114
5;9;-0.0622
5;9;-0.0933
5;9;-0.0945
5;9;-0.0563
5;10;-0.0412
5;10;-0.0427
5;10;-0.0453
5;10;-0.0432
5;10;-0.0323
4;10;-0.0376
4;10;-0.0339
4;9;-0.0347
3;9;-0.0349
3;9;-0.0480
3;9;-0.0499
3;9;-0.0412
2;9;-0.0440
2;9;-0.0636
2;9;-0.0689
2;9;-0.0604
2;9;-0.0558
1;9;-0.0487
1;9;-0.0474
1;9;-0.0467
1;10;-0.0394
1;10;-0.0360
1;10;-0.0330
1;10;-0.0287
2;11;-0.0078
2;11;-0.0267
2;11;-0.0357
2;12;-0.0521
2;12;-0.0468
3;12;-0.0723
3;12;-0.0811
3;12;-0.0840
3;12;-0.0811
3;12;-0.0657
4;12;-0.0486
4;12;-0.0751
4;12;-0.0962
4;12;-0.1008
4;12;-0.0876
4;12;-0.0715
4;12;-0.0261
5;12;0.0096
5;12;0.0609
7;10;0.0204
7;10;-0.0160
7;10;-0.0394
7;10;-0.0308
7;11;-0.0252
7;11;-0.0090
6;11;-0.0146
6;11;-0.0192
6;11;-0.0190
6;11;-0.0184
5;11;-0.0247
5;11;-0.0368
5;11;-0.0377
5;12;-0.0474
4;12;-0.0590
4;12;-0.0547
4;12;-0.0314
5;12;0.0377
6;12;0.0742
6;12;0.1062
6;12;0.1086
4;12;0.0037
4;12;-0.0505
4;12;-0.0364
4;12;-0.0092
5;12;-0.0129
5;11;-0.0261
5;11;-0.0195
5;11;0.0228
5;11;0.0847
5;11;0.1453
6;10;0.1815
6;10;0.1813
6;10;0.1948
6;10;0.1941
6;10;0.2178
6;9;0.2614
5;9;0.2826
5;9;0.3184
3;12;0.3021
3;12;0.3864
5;8;0.4371
5;8;0.4818
5;7;0.5325
5;7;0.5553
5;7;0.5721
4;7;0.5989
4;7;0.6209
4;7;0.6299
4;6;0.6441
4;7;0.6518
4;9;0.6384
5;9;0.5962
5;8;0.5518
5;8;0.5166
5;7;0.4987
5;7;0.4898
5;6;0.4747
5;5;0.4513
5;5;0.4260
5;5;0.4061
5;5;0.4072
5;5;0.4260
5;5;0.4409
5;4;0.4256
7;1;0.3817
7;1;0.1199
7;1;0.0857
7;1;0.0661
7;1;0.0568
7;1;0.0539
7;1;0.0402
7;1;0.0344
7;1;0.0258
7;1;0.0079
7;1;0.0059
7;1;-0.0059
7;1;-0.0126
7;1;-0.0103
7;1;-0.0173
7;1;-0.0190
7;1;-0.0216
7;1;-0.0295
7;1;-0.0378
7;1;-0.0402
7;1;-0.0444
7;1;-0.0478
7;1;-0.0434
7;1;-0.0452
7;1;-0.0420
7;1;-0.0348
7;1;-0.0312
7;2;-0.0339
7;2;-0.0378
7;2;-0.0398
7;2;-0.0398
7;2;-0.0383
7;2;-0.0356
6;2;-0.0357
6;2;-0.0334
6;2;-0.0333
6;2;-0.0317
6;2;-0.0273
6;2;-0.0232
6;2;-0.0147
6;1;-0.0162
6;1;-0.0140
6;1;-0.0081
5;1;-0.0058
5;1;-0.0089
5;1;-0.0101
5;0;-0.0181
5;0;-0.0258
5;0;-0.0259
5;0;-0.0249
5;0;-0.0185
5;0;-0.0076
5;0;0.0094
5;0;0.0297
5;0;0.0505
4;0;0.0637
4;0;0.0613
4;0;0.0552
4;0;0.0541
4;0;0.0469
4;0;0.0402
4;0;0.0360
4;0;0.0285
4;0;0.0190
4;0;0.0081
4;0;-0.0008
3;0;-0.0133
3;0;-0.0146
3;1;-0.0179
3;1;-0.0192
2;0;-0.0174
2;1;-0.0412
2;1;-0.0466
2;1;-0.0264
2;2;-0.0302
2;2;-0.0337
2;2;-0.0237
2;3;-0.0281
2;3;-0.0364
2;3;-0.0349
2;4;-0.0206
2;4;-0.0303
2;4;-0.0251
2;5;-0.0189
2;5;-0.0321
2;5;-0.0259
2;6;-0.0266
2;6;-0.0321
2;6;-0.0263
2;7;-0.0135
2;7;-0.0196
2;7;-0.0114
1;7;-0.0023
1;8;-0.0070
1;8;-0.0263
1;8;-0.0140
1;9;-0.0695
1;9;-0.0938
1;9;-0.0369
0;10;0.0126
0;10;-0.0086
0;10;-0.0126
0;10;-0.0046
0;10;-0.0003
0;10;0.0092
0;11;0.0038
0;11;-0.0023
0;11;-0.0001
0;11;0.0061
0;11;0.0087
0;11;0.0184
0;11;0.0262
0;12;0.0071
0;12;-0.0150
0;12;-0.0316
0;12;-0.0267
1;12;0.0062
1;12;-0.0009
1;12;0.0062
2;12;-0.0086
2;12;-0.0270
3;12;-0.0530
3;12;-0.0692
4;12;-0.0576
4;12;-0.0811
4;12;-0.0731
5;11;-0.0141
5;11;-0.0132
6;11;-0.0056
6;11;-0.0130
6;11;-0.0162
6;11;-0.0107
